partid,line,speaker,word
12,102,participant,it
12,102,participant,would
12,102,participant,show
12,102,participant,me
12,102,participant,that
12,102,participant,all
12,102,participant,this
12,102,participant,impact
12,102,participant,can't
12,102,participant,be
12,102,participant,absorbed
12,102,participant,but
12,102,participant,building
12,102,participant,those
12,102,participant,muscles
12,102,participant,and
12,102,participant,getting
12,102,participant,used
12,102,participant,to
12,102,participant,that
12,102,participant,movement
12,102,participant,would
12,102,participant,allow
12,102,participant,me
12,102,participant,to
12,102,participant,absorb
12,102,participant,it
12,102,participant,better
12,102,participant,so
12,102,participant,push
12,102,participant,ups
12,102,participant,handstand
12,102,participant,push
12,102,participant,ups
12,102,participant,things
12,102,participant,like
12,102,participant,that
12,102,participant,wouldn't
12,102,participant,help
12,102,participant,build
12,102,participant,those
12,102,participant,specific
12,102,participant,muscles
12,103,interviewer,i
12,103,interviewer,can't
12,103,interviewer,remember
12,103,interviewer,if
12,103,interviewer,we
12,103,interviewer,actually
12,103,interviewer,discussed
12,103,interviewer,it
12,103,interviewer,but
12,103,interviewer,is
12,103,interviewer,strength
12,103,interviewer,important
12,103,interviewer,to
12,103,interviewer,the
12,103,interviewer,kong
12,103,interviewer,vault
12,103,interviewer,then
12,103,interviewer,or
12,103,interviewer,is
12,103,interviewer,it
12,103,interviewer,more
12,103,interviewer,technique
12,104,participant,for
12,104,participant,a
12,104,participant,simple
12,104,participant,kong
12,104,participant,vault
12,104,participant,i
12,104,participant,would
12,104,participant,say
12,104,participant,it's
12,104,participant,all
12,104,participant,technique
12,104,participant,but
12,104,participant,a
12,104,participant,lot
12,104,participant,of
12,104,participant,variations
12,104,participant,take
12,104,participant,a
12,104,participant,lot
12,104,participant,more
12,104,participant,strength
12,104,participant,even
12,104,participant,even
12,104,participant,just
12,104,participant,a
12,104,participant,dive
12,104,participant,kong
12,104,participant,is
12,104,participant,gonna
12,104,participant,require
12,104,participant,a
12,104,participant,little
12,104,participant,bit
12,104,participant,more
12,104,participant,leg
12,104,participant,strength
12,104,participant,for
12,104,participant,the
12,104,participant,speed
12,104,participant,to
12,104,participant,run
12,104,participant,up
12,104,participant,to
12,104,participant,it
12,104,participant,and
12,104,participant,launching
12,104,participant,yourself
12,104,participant,it's
12,104,participant,just
12,104,participant,gonna
12,104,participant,take
12,104,participant,a
12,104,participant,little
12,104,participant,bit
12,104,participant,more
12,104,participant,muscle
12,104,participant,strength
12,105,interviewer,and
12,105,interviewer,do
12,105,interviewer,you
12,105,interviewer,have
12,105,interviewer,um
12,105,interviewer,yeah
12,105,interviewer,you
12,105,interviewer,mentioned
12,105,interviewer,putting
12,105,interviewer,on
12,105,interviewer,the
12,105,interviewer,suit
12,105,interviewer,the
12,105,interviewer,suit
12,105,interviewer,with
12,105,interviewer,the
12,105,interviewer,dots
12,105,interviewer,on
12,105,interviewer,it
12,105,interviewer,and
12,105,interviewer,stuff
12,105,interviewer,do
12,105,interviewer,you
12,105,interviewer,have
12,105,interviewer,any
12,105,interviewer,kind
12,105,interviewer,of
12,105,interviewer,theories
12,105,interviewer,you'd
12,105,interviewer,like
12,105,interviewer,to
12,105,interviewer,test
12,105,interviewer,out
12,105,interviewer,you
12,105,interviewer,know
12,105,interviewer,beyond
12,105,interviewer,muscle
12,105,interviewer,strength
12,105,interviewer,is
12,105,interviewer,there
12,105,interviewer,anything
12,105,interviewer,about
12,105,interviewer,it
12,105,interviewer,that
12,105,interviewer,you're
12,105,interviewer,like
12,105,interviewer,really
12,105,interviewer,curious
12,105,interviewer,about
12,105,interviewer,because
12,105,interviewer,i'll
12,105,interviewer,be
12,105,interviewer,honest
12,105,interviewer,it's
12,105,interviewer,the
12,105,interviewer,kind
12,105,interviewer,of
12,105,interviewer,thing
12,105,interviewer,that
12,105,interviewer,i
12,105,interviewer,want
12,105,interviewer,to
12,105,interviewer,do
12,105,interviewer,as
12,105,interviewer,well
12,105,interviewer,so
12,105,interviewer,i'm
12,105,interviewer,really
12,105,interviewer,curious
12,105,interviewer,what
12,105,interviewer,people
12,105,interviewer,that
12,105,interviewer,are
12,105,interviewer,interested
12,105,interviewer,in
12,105,interviewer,in
12,105,interviewer,the
12,105,interviewer,movement
12,105,interviewer,you
12,105,interviewer,know
12,105,interviewer,you
12,105,interviewer,mentioned
12,105,interviewer,strength
12,105,interviewer,is
12,105,interviewer,there
12,105,interviewer,anything
12,105,interviewer,else
12,105,interviewer,about
12,105,interviewer,the
12,105,interviewer,movement
12,105,interviewer,you're
12,105,interviewer,curious
12,105,interviewer,about
12,106,participant,i
12,106,participant,would
12,106,participant,say
12,106,participant,for
12,106,participant,this
12,106,participant,movement
12,106,participant,not
12,106,participant,particularly
12,106,participant,i'm
12,106,participant,pretty
12,106,participant,confident
12,106,participant,in
12,106,participant,my
12,106,participant,form
12,106,participant,and
12,106,participant,technique
12,106,participant,for
12,106,participant,it
12,106,participant,but
12,106,participant,in
12,106,participant,a
12,106,participant,lot
12,106,participant,of
12,106,participant,other
12,106,participant,movements
12,106,participant,i'd
12,106,participant,love
12,106,participant,to
12,106,participant,break
12,106,participant,down
12,106,participant,you
12,106,participant,know
12,106,participant,especially
12,106,participant,certain
12,106,participant,flips
12,106,participant,i'd
12,106,participant,love
12,106,participant,to
12,106,participant,see
12,106,participant,how
12,106,participant,specifically
12,106,participant,the
12,106,participant,body
12,106,participant,knows
12,106,participant,when
12,106,participant,to
12,106,participant,open
12,106,participant,up
12,106,participant,when
12,106,participant,to
12,106,participant,land
12,106,participant,especially
12,106,participant,on
12,106,participant,these
12,106,participant,blind
12,106,participant,landings
12,106,participant,like
12,106,participant,like
12,106,participant,front
12,106,participant,flips
12,106,participant,the
12,106,participant,body
12,106,participant,just
12,106,participant,sort
12,106,participant,of
12,106,participant,opens
12,106,participant,up
12,106,participant,at
12,106,participant,the
12,106,participant,right
12,106,participant,moment
12,106,participant,after
12,106,participant,a
12,106,participant,lot
12,106,participant,of
12,106,participant,experience
12,106,participant,with
12,106,participant,that
12,106,participant,flip
12,106,participant,you
12,106,participant,just
12,106,participant,it's
12,106,participant,just
12,106,participant,body
12,106,participant,instinct
12,106,participant,and
12,106,participant,spatial
12,106,participant,awareness
12,106,participant,you
12,106,participant,know
12,106,participant,what
12,106,participant,you're
12,106,participant,doing
12,106,participant,on
12,106,participant,vaults
12,106,participant,to
12,106,participant,you
12,106,participant,know
12,106,participant,a
12,106,participant,person
12,106,participant,who's
12,106,participant,been
12,106,participant,doing
12,106,participant,kong
12,106,participant,vaults
12,106,participant,for
12,106,participant,a
12,106,participant,long
12,106,participant,time
12,106,participant,won't
12,106,participant,even
12,106,participant,look
12,106,participant,at
12,106,participant,the
12,106,participant,obstacle
12,106,participant,they're
12,106,participant,just
12,106,participant,their
12,106,participant,eyes
12,106,participant,are
12,106,participant,straight
12,106,participant,ahead
12,106,participant,and
12,106,participant,they're
12,106,participant,just
12,106,participant,right
12,106,participant,over
12,106,participant,it
12,106,participant,so
12,106,participant,it
12,106,participant,sort
12,106,participant,of
12,106,participant,begs
12,106,participant,the
12,106,participant,question
12,106,participant,how
12,106,participant,do
12,106,participant,they
12,106,participant,know
12,106,participant,what's
12,106,participant,there
12,106,participant,by
12,106,participant,not
12,106,participant,even
12,106,participant,looking
12,106,participant,at
12,106,participant,spatial
12,106,participant,awareness
12,106,participant,experience
12,106,participant,and
12,106,participant,instinct
12,107,interviewer,yeah
12,107,interviewer,it
12,107,interviewer,just
12,107,interviewer,kind
12,107,interviewer,of
12,107,interviewer,i
12,107,interviewer,guess
12,107,interviewer,does
12,107,interviewer,that
12,107,interviewer,that
12,107,interviewer,kind
12,107,interviewer,of
12,107,interviewer,level
12,107,interviewer,of
12,107,interviewer,confidence
12,107,interviewer,come
12,107,interviewer,from
12,107,interviewer,just
12,107,interviewer,experience
12,107,interviewer,and
12,107,interviewer,repetition
12,107,interviewer,do
12,107,interviewer,you
12,107,interviewer,think
12,108,participant,yeah
12,108,participant,for
12,108,participant,sure
12,108,participant,i'd
12,108,participant,say
12,108,participant,so
12,108,participant,my
12,108,participant,gym
12,108,participant,likes
12,108,participant,to
12,108,participant,talk
12,108,participant,about
12,108,participant,how
12,108,participant,you
12,108,participant,haven't
12,108,participant,truly
12,108,participant,mastered
12,108,participant,a
12,108,participant,flip
12,108,participant,unless
12,108,participant,you've
12,108,participant,done
12,108,participant,it
12,108,participant,1000
12,108,participant,times
12,108,participant,and
12,108,participant,i
12,108,participant,think
12,108,participant,that
12,108,participant,applies
12,108,participant,to
12,108,participant,vaults
12,108,participant,as
12,108,participant,well
12,108,participant,because
12,108,participant,you
12,108,participant,can
12,108,participant,do
12,108,participant,a
12,108,participant,kong
12,108,participant,vault
12,108,participant,once
12,108,participant,and
12,108,participant,you
12,108,participant,know
12,108,participant,your
12,108,participant,first
12,108,participant,kong
12,108,participant,vault
12,108,participant,can
12,108,participant,be
12,108,participant,very
12,108,participant,messy
12,108,participant,and
12,108,participant,and
12,108,participant,you
12,108,participant,can't
12,108,participant,really
12,108,participant,say
12,108,participant,oh
12,108,participant,you
12,108,participant,know
12,108,participant,i
12,108,participant,completely
12,108,participant,mastered
12,108,participant,it
12,108,participant,no
12,108,participant,unclear
12,108,participant,i
12,108,participant,don't
12,108,participant,think
12,108,participant,there
12,108,participant,is
12,108,participant,a
12,108,participant,specific
12,108,participant,point
12,108,participant,though
12,108,participant,when
12,108,participant,you
12,108,participant,master
12,108,participant,a
12,108,participant,vaults
12,108,participant,or
12,108,participant,a
12,108,participant,flip
12,108,participant,i
12,108,participant,think
12,108,participant,just
12,108,participant,one
12,108,participant,day
12,108,participant,you're
12,108,participant,going
12,108,participant,to
12,108,participant,realise
12,108,participant,i'm
12,108,participant,so
12,108,participant,comfortable
12,108,participant,with
12,108,participant,this
12,108,participant,i've
12,108,participant,mastered
12,108,participant,it
12,109,interviewer,yeah
12,109,interviewer,its
12,109,interviewer,um
12,109,interviewer,yeah
12,109,interviewer,i
12,109,interviewer,find
12,109,interviewer,that
12,109,interviewer,confidence
12,109,interviewer,is
12,109,interviewer,really
12,109,interviewer,a
12,109,interviewer,big
12,109,interviewer,part
12,109,interviewer,of
12,109,interviewer,it
12,109,interviewer,because
12,109,interviewer,he
12,109,interviewer,there
12,109,interviewer,is
12,109,interviewer,that
12,109,interviewer,commitment
12,109,interviewer,of
12,109,interviewer,diving
12,109,interviewer,onto
12,109,interviewer,something
12,109,interviewer,yeah
12,109,interviewer,do
12,109,interviewer,you
12,109,interviewer,think
12,109,interviewer,then
12,109,interviewer,for
12,109,interviewer,the
12,109,interviewer,like
12,109,interviewer,really
12,109,interviewer,really
12,109,interviewer,advanced
12,109,interviewer,practitioners
12,109,interviewer,like
12,109,interviewer,there's
12,109,interviewer,just
12,109,interviewer,more
12,109,interviewer,they're
12,109,interviewer,just
12,109,interviewer,more
12,109,interviewer,committed
12,109,interviewer,to
12,109,interviewer,the
12,109,interviewer,movement
12,109,interviewer,and
12,109,interviewer,that's
12,109,interviewer,why
12,109,interviewer,they
12,109,interviewer,can
12,109,interviewer,do
12,109,interviewer,these
12,109,interviewer,incredible
12,109,interviewer,things
12,109,interviewer,or
12,109,interviewer,is
12,109,interviewer,it
12,109,interviewer,technique
12,109,interviewer,improvement
12,110,participant,i
12,110,participant,would
12,110,participant,say
12,110,participant,it's
12,110,participant,it's
12,110,participant,a
12,110,participant,wide
12,110,participant,combination
12,110,participant,of
12,110,participant,a
12,110,participant,lot
12,110,participant,of
12,110,participant,things
12,110,participant,so
12,110,participant,people
12,110,participant,who
12,110,participant,are
12,110,participant,very
12,110,participant,comfortable
12,110,participant,with
12,110,participant,kongs
12,110,participant,have
12,110,participant,done
12,110,participant,it
12,110,participant,a
12,110,participant,lot
12,110,participant,of
12,110,participant,times
12,110,participant,so
12,110,participant,they're
12,110,participant,used
12,110,participant,to
12,110,participant,the
12,110,participant,movement
12,110,participant,and
12,110,participant,they've
12,110,participant,probably
12,110,participant,done
12,110,participant,a
12,110,participant,lot
12,110,participant,of
12,110,participant,more
12,110,participant,difficult
12,110,participant,things
12,110,participant,more
12,110,participant,difficult
12,110,participant,variations
12,110,participant,and
12,110,participant,that
12,110,participant,really
12,110,participant,helps
12,110,participant,a
12,110,participant,lot
12,110,participant,with
12,110,participant,confidence
12,110,participant,you
12,110,participant,know
12,110,participant,if
12,110,participant,you
12,110,participant,can
12,110,participant,do
12,110,participant,a
12,110,participant,double
12,110,participant,kong
12,110,participant,you
12,110,participant,can
12,110,participant,certainly
12,110,participant,do
12,110,participant,a
12,110,participant,single
12,110,participant,kong
12,110,participant,so
12,110,participant,in
12,110,participant,that
12,110,participant,instance
12,110,participant,you're
12,110,participant,not
12,110,participant,going
12,110,participant,to
12,110,participant,be
12,110,participant,too
12,110,participant,worried
12,110,participant,about
12,110,participant,doing
12,110,participant,a
12,110,participant,similar
12,110,participant,kong
12,110,participant,cos
12,110,participant,unclear
12,110,participant,confidence
12,110,participant,i
12,110,participant,think
12,110,participant,wouldn't
12,110,participant,be
12,110,participant,problem
12,110,participant,for
12,110,participant,that
12,110,participant,specific
12,110,participant,vault
12,110,participant,if
12,110,participant,you're
12,110,participant,more
12,110,participant,experienced
12,110,participant,and
12,110,participant,you
12,110,participant,can
12,110,participant,do
12,110,participant,more
12,110,participant,difficult
12,110,participant,things
12,111,interviewer,is
12,111,interviewer,there
12,111,interviewer,is
12,111,interviewer,there
12,111,interviewer,anything
12,111,interviewer,else
12,111,interviewer,that's
12,111,interviewer,kind
12,111,interviewer,of
12,111,interviewer,popped
12,111,interviewer,into
12,111,interviewer,your
12,111,interviewer,head
12,111,interviewer,or
12,111,interviewer,you
12,111,interviewer,thought
12,111,interviewer,at
12,111,interviewer,any
12,111,interviewer,point
12,111,interviewer,while
12,111,interviewer,we've
12,111,interviewer,been
12,111,interviewer,talking
12,111,interviewer,that
12,111,interviewer,we
12,111,interviewer,didn't
12,111,interviewer,get
12,111,interviewer,chance
12,111,interviewer,to
12,111,interviewer,get
12,111,interviewer,to
12,111,interviewer,or
12,111,interviewer,that
12,111,interviewer,you'd
12,111,interviewer,like
12,111,interviewer,to
12,111,interviewer,to
12,111,interviewer,add
12,112,participant,um
12,112,participant,no
12,112,participant,i
12,112,participant,think
12,112,participant,so
12,113,interviewer,i
12,113,interviewer,just
12,113,interviewer,remembered
12,113,interviewer,one
12,113,interviewer,other
12,113,interviewer,question
12,113,interviewer,i'm
12,113,interviewer,sorry
12,113,interviewer,so
12,113,interviewer,as
12,113,interviewer,a
12,113,interviewer,as
12,113,interviewer,a
12,113,interviewer,coach
12,113,interviewer,as
12,113,interviewer,well
12,113,interviewer,now
12,113,interviewer,do
12,113,interviewer,you
12,113,interviewer,um
12,113,interviewer,you
12,113,interviewer,know
12,113,interviewer,we've
12,113,interviewer,talked
12,113,interviewer,about
12,113,interviewer,how
12,113,interviewer,you've
12,113,interviewer,kind
12,113,interviewer,of
12,113,interviewer,developed
12,113,interviewer,the
12,113,interviewer,movement
12,113,interviewer,and
12,113,interviewer,then
12,113,interviewer,slightly
12,113,interviewer,changed
12,113,interviewer,things
12,113,interviewer,for
12,113,interviewer,coaching
12,113,interviewer,and
12,113,interviewer,maybe
12,113,interviewer,talk
12,113,interviewer,to
12,113,interviewer,other
12,113,interviewer,coaches
12,113,interviewer,about
12,113,interviewer,it
12,113,interviewer,and
12,113,interviewer,stuff
12,113,interviewer,do
12,113,interviewer,you
12,113,interviewer,think
12,113,interviewer,that
12,113,interviewer,it's
12,113,interviewer,something
12,113,interviewer,that
12,113,interviewer,would
12,113,interviewer,be
12,113,interviewer,useful
12,113,interviewer,for
12,113,interviewer,coaches
12,113,interviewer,to
12,113,interviewer,have
12,113,interviewer,to
12,113,interviewer,have
12,113,interviewer,like
12,113,interviewer,something
12,113,interviewer,to
12,113,interviewer,refer
12,113,interviewer,to
12,113,interviewer,to
12,113,interviewer,to
12,113,interviewer,talk
12,113,interviewer,about
12,113,interviewer,this
12,113,interviewer,is
12,113,interviewer,a
12,113,interviewer,good
12,113,interviewer,way
12,113,interviewer,to
12,113,interviewer,coach
12,113,interviewer,the
12,113,interviewer,kong
12,113,interviewer,or
12,113,interviewer,do
12,113,interviewer,you
12,113,interviewer,think
12,113,interviewer,it's
12,113,interviewer,good
12,113,interviewer,that
12,113,interviewer,people
12,113,interviewer,just
12,113,interviewer,have
12,113,interviewer,their
12,113,interviewer,own
12,113,interviewer,personal
12,113,interviewer,experiences
12,113,interviewer,that
12,113,interviewer,inform
12,113,interviewer,how
12,113,interviewer,they
12,113,interviewer,coach
12,113,interviewer,or
12,114,participant,i
12,114,participant,think
12,114,participant,personal
12,114,participant,experiences
12,114,participant,are
12,114,participant,very
12,114,participant,important
12,114,participant,especially
12,114,participant,because
12,114,participant,they
12,114,participant,can
12,114,participant,give
12,114,participant,you
12,114,participant,a
12,114,participant,different
12,114,participant,look
12,114,participant,on
12,114,participant,what
12,114,participant,a
12,114,participant,student
12,114,participant,might
12,114,participant,need
12,114,participant,so
12,114,participant,if
12,114,participant,everything
12,114,participant,was
12,114,participant,if
12,114,participant,i
12,114,participant,say
12,114,participant,this
12,114,participant,if
12,114,participant,the
12,114,participant,way
12,114,participant,to
12,114,participant,teach
12,114,participant,a
12,114,participant,kong
12,114,participant,vault
12,114,participant,was
12,114,participant,completely
12,114,participant,you
12,114,participant,know
12,114,participant,the
12,114,participant,same
12,114,participant,completely
12,114,participant,flat
12,114,participant,for
12,114,participant,every
12,114,participant,single
12,114,participant,student
12,114,participant,i
12,114,participant,think
12,114,participant,a
12,114,participant,lot
12,114,participant,of
12,114,participant,students
12,114,participant,would
12,114,participant,not
12,114,participant,be
12,114,participant,able
12,114,participant,to
12,114,participant,do
12,114,participant,it
12,114,participant,because
12,114,participant,students
12,114,participant,need
12,114,participant,to
12,114,participant,learn
12,114,participant,differently
12,114,participant,so
12,114,participant,they
12,114,participant,they
12,114,participant,might
12,114,participant,need
12,114,participant,a
12,114,participant,different
12,114,participant,environment
12,114,participant,to
12,114,participant,learn
12,114,participant,it
12,114,participant,in
12,114,participant,they
12,114,participant,might
12,114,participant,need
12,114,participant,different
12,114,participant,obstacles
12,114,participant,to
12,114,participant,learn
12,114,participant,it
12,114,participant,from
12,114,participant,they
12,114,participant,might
12,114,participant,even
12,114,participant,just
12,114,participant,need
12,114,participant,different
12,114,participant,progressions
12,114,participant,so
12,114,participant,your
12,114,participant,own
12,114,participant,personal
12,114,participant,personal
12,114,participant,experiences
12,114,participant,influencing
12,114,participant,the
12,114,participant,way
12,114,participant,you
12,114,participant,coach
12,114,participant,are
12,114,participant,very
12,114,participant,important
12,114,participant,because
12,114,participant,if
12,114,participant,you
12,114,participant,meet
12,114,participant,a
12,114,participant,student
12,114,participant,that
12,114,participant,needs
12,114,participant,to
12,114,participant,learn
12,114,participant,the
12,114,participant,same
12,114,participant,way
12,114,participant,you
12,114,participant,learned
12,114,participant,or
12,114,participant,needs
12,114,participant,to
12,114,participant,practice
12,114,participant,the
12,114,participant,same
12,114,participant,way
12,114,participant,you
12,114,participant,practice
12,114,participant,you
12,114,participant,can
12,114,participant,then
12,114,participant,use
12,114,participant,that
12,114,participant,for
12,114,participant,them
12,114,participant,but
12,114,participant,if
12,114,participant,you
12,114,participant,learned
12,114,participant,one
12,114,participant,way
12,114,participant,in
12,114,participant,one
12,114,participant,way
12,114,participant,only
12,114,participant,and
12,114,participant,they
12,114,participant,need
12,114,participant,to
12,114,participant,learn
12,114,participant,a
12,114,participant,different
12,114,participant,way
12,114,participant,it
12,114,participant,would
12,114,participant,be
12,114,participant,nice
12,114,participant,to
12,114,participant,have
12,114,participant,another
12,114,participant,coach
12,114,participant,with
12,114,participant,the
12,114,participant,same
12,114,participant,experiences
12,114,participant,and
12,114,participant,personal
12,114,participant,experience
12,114,participant,that
12,114,participant,they
12,114,participant,need
12,114,participant,to
12,114,participant,learn
12,115,interviewer,i'm
12,115,interviewer,curious
12,115,interviewer,what
12,115,interviewer,about
12,115,interviewer,if
12,115,interviewer,you
12,115,interviewer,had
12,115,interviewer,a
12,115,interviewer,student
12,115,interviewer,who
12,115,interviewer,doesn't
12,115,interviewer,respond
12,115,interviewer,to
12,115,interviewer,the
12,115,interviewer,way
12,115,interviewer,that
12,115,interviewer,you
12,115,interviewer,learnt
12,115,interviewer,it
12,115,interviewer,and
12,115,interviewer,maybe
12,115,interviewer,there
12,115,interviewer,wasn't
12,115,interviewer,another
12,115,interviewer,coach
12,115,interviewer,that
12,115,interviewer,you
12,115,interviewer,know
12,115,interviewer,if
12,115,interviewer,it
12,115,interviewer,was
12,115,interviewer,if
12,115,interviewer,you're
12,115,interviewer,the
12,115,interviewer,only
12,115,interviewer,coach
12,115,interviewer,in
12,115,interviewer,the
12,115,interviewer,area
12,115,interviewer,you
12,115,interviewer,know
12,115,interviewer,how
12,115,interviewer,would
12,115,interviewer,you
12,115,interviewer,kind
12,115,interviewer,of
12,115,interviewer,i
12,115,interviewer,guess
12,115,interviewer,as
12,115,interviewer,a
12,115,interviewer,coach
12,115,interviewer,get
12,115,interviewer,those
12,115,interviewer,other
12,115,interviewer,experiences
12,115,interviewer,or
12,115,interviewer,get
12,115,interviewer,that
12,115,interviewer,wider
12,115,interviewer,knowledge
12,115,interviewer,base
12,115,interviewer,to
12,115,interviewer,coach
12,115,interviewer,more
12,115,interviewer,people
12,115,interviewer,who
12,115,interviewer,aren't
12,115,interviewer,necessarily
12,115,interviewer,all
12,115,interviewer,learning
12,115,interviewer,it
12,115,interviewer,the
12,115,interviewer,same
12,115,interviewer,way
12,115,interviewer,you
12,115,interviewer,are
12,116,participant,i
12,116,participant,would
12,116,participant,i
12,116,participant,would
12,116,participant,try
12,116,participant,to
12,116,participant,see
12,116,participant,the
12,116,participant,obstacle
12,116,participant,and
12,116,participant,see
12,116,participant,the
12,116,participant,vault
12,116,participant,from
12,116,participant,the
12,116,participant,students
12,116,participant,point
12,116,participant,of
12,116,participant,view
12,116,participant,i
12,116,participant,tried
12,116,participant,to
12,116,participant,literally
12,116,participant,try
12,116,participant,to
12,116,participant,do
12,116,participant,the
12,116,participant,vault
12,116,participant,with
12,116,participant,the
12,116,participant,exact
12,116,participant,same
12,116,participant,mistakes
12,116,participant,they're
12,116,participant,making
12,116,participant,to
12,116,participant,feel
12,116,participant,how
12,116,participant,it
12,116,participant,feels
12,116,participant,to
12,116,participant,do
12,116,participant,what
12,116,participant,they're
12,116,participant,doing
12,116,participant,and
12,116,participant,when
12,116,participant,i
12,116,participant,know
12,116,participant,how
12,116,participant,to
12,116,participant,correctly
12,116,participant,do
12,116,participant,that
12,116,participant,vault
12,116,participant,i
12,116,participant,can
12,116,participant,say
12,116,participant,okay
12,116,participant,here's
12,116,participant,the
12,116,participant,difference
12,116,participant,i
12,116,participant,know
12,116,participant,what
12,116,participant,it
12,116,participant,feels
12,116,participant,like
12,116,participant,so
12,116,participant,maybe
12,116,participant,i
12,116,participant,wouldn't
12,116,participant,even
12,116,participant,be
12,116,participant,able
12,116,participant,to
12,116,participant,see
12,116,participant,what
12,116,participant,they're
12,116,participant,doing
12,116,participant,wrong
12,116,participant,but
12,116,participant,if
12,116,participant,i
12,116,participant,try
12,116,participant,and
12,116,participant,do
12,116,participant,it
12,116,participant,the
12,116,participant,way
12,116,participant,they're
12,116,participant,doing
12,116,participant,it
12,116,participant,i
12,116,participant,can
12,116,participant,feel
12,116,participant,it
12,116,participant,and
12,116,participant,then
12,116,participant,i
12,116,participant,can
12,116,participant,tell
12,116,participant,them
12,116,participant,how
12,116,participant,to
12,116,participant,change
12,116,participant,it
12,117,interviewer,mm
12,117,interviewer,cool
12,117,interviewer,um
12,117,interviewer,yeah
12,117,interviewer,i
12,117,interviewer,know
12,117,interviewer,i
12,117,interviewer,already
12,117,interviewer,asked
12,117,interviewer,this
12,117,interviewer,but
12,117,interviewer,just
12,117,interviewer,in
12,117,interviewer,case
12,117,interviewer,anything
12,117,interviewer,came
12,117,interviewer,up
12,117,interviewer,in
12,117,interviewer,that
12,117,interviewer,last
12,117,interviewer,question
12,117,interviewer,is
12,117,interviewer,there
12,117,interviewer,anything
12,117,interviewer,anything
12,117,interviewer,more
12,117,interviewer,you'd
12,117,interviewer,like
12,117,interviewer,to
12,117,interviewer,to
12,117,interviewer,add
12,117,interviewer,or
12,117,interviewer,that
12,117,interviewer,you
12,117,interviewer,sort
12,117,interviewer,of
12,117,interviewer,you
12,117,interviewer,might
12,117,interviewer,throw
12,117,interviewer,in
12,118,participant,uhh
12,118,participant,shakes
12,118,participant,head
12,119,interviewer,cool
12,119,interviewer,in
12,119,interviewer,that
12,119,interviewer,case
12,119,interviewer,then
12,119,interviewer,yeah
12,119,interviewer,we've
12,119,interviewer,we've
12,119,interviewer,kind
12,119,interviewer,of
12,119,interviewer,gone
12,119,interviewer,through
12,119,interviewer,gone
12,119,interviewer,through
12,119,interviewer,pretty
12,119,interviewer,quick
12,119,interviewer,hit
12,119,interviewer,all
12,119,interviewer,the
12,119,interviewer,all
12,119,interviewer,the
12,119,interviewer,kind
12,119,interviewer,of
12,119,interviewer,areas
12,119,interviewer,i
12,119,interviewer,like
12,119,interviewer,to
12,119,interviewer,try
12,119,interviewer,and
12,119,interviewer,get
12,119,interviewer,to
12,119,interviewer,with
12,119,interviewer,people
12,119,interviewer,so
12,119,interviewer,yeah
12,119,interviewer,if
12,119,interviewer,there's
12,119,interviewer,nothing
12,119,interviewer,else
12,119,interviewer,i'll
12,119,interviewer,stop
12,119,interviewer,the
12,119,interviewer,recording
12,119,interviewer,yeah
12,119,interviewer,cool
14,1,interviewer,there
14,1,interviewer,we
14,1,interviewer,go
14,1,interviewer,alright
14,1,interviewer,so
14,1,interviewer,yeah
14,1,interviewer,so
14,1,interviewer,as
14,1,interviewer,the
14,1,interviewer,kind
14,1,interviewer,of
14,1,interviewer,information
14,1,interviewer,sheet
14,1,interviewer,i
14,1,interviewer,sent
14,1,interviewer,over
14,1,interviewer,said
14,1,interviewer,i'm
14,1,interviewer,just
14,1,interviewer,kind
14,1,interviewer,of
14,1,interviewer,interested
14,1,interviewer,in
14,1,interviewer,talking
14,1,interviewer,to
14,1,interviewer,some
14,1,interviewer,parkour
14,1,interviewer,coaches
14,1,interviewer,out
14,1,interviewer,there
14,1,interviewer,about
14,1,interviewer,how
14,1,interviewer,they
14,1,interviewer,understand
14,1,interviewer,some
14,1,interviewer,of
14,1,interviewer,the
14,1,interviewer,movements
14,1,interviewer,that
14,1,interviewer,we
14,1,interviewer,do
14,1,interviewer,in
14,1,interviewer,parkour
14,1,interviewer,bearing
14,1,interviewer,in
14,1,interviewer,mind
14,1,interviewer,how
14,1,interviewer,you
14,1,interviewer,know
14,1,interviewer,it's
14,1,interviewer,kind
14,1,interviewer,of
14,1,interviewer,a
14,1,interviewer,decentralised
14,1,interviewer,sport
14,1,interviewer,you
14,1,interviewer,know
14,1,interviewer,it's
14,1,interviewer,not
14,1,interviewer,like
14,1,interviewer,a
14,1,interviewer,central
14,1,interviewer,organisation
14,1,interviewer,or
14,1,interviewer,rulebook
14,1,interviewer,or
14,1,interviewer,something
14,1,interviewer,saying
14,1,interviewer,hey
14,1,interviewer,this
14,1,interviewer,is
14,1,interviewer,what
14,1,interviewer,this
14,1,interviewer,movement
14,1,interviewer,is
14,1,interviewer,for
14,1,interviewer,parkour
14,1,interviewer,and
14,1,interviewer,just
14,1,interviewer,kind
14,1,interviewer,of
14,1,interviewer,seeing
14,1,interviewer,how
14,1,interviewer,people
14,1,interviewer,may
14,1,interviewer,have
14,1,interviewer,learnt
14,1,interviewer,the
14,1,interviewer,moves
14,1,interviewer,how
14,1,interviewer,they
14,1,interviewer,coach
14,1,interviewer,them
14,1,interviewer,how
14,1,interviewer,they
14,1,interviewer,understand
14,1,interviewer,and
